Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60472000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
60472000;1;01/07/1996;;1;1;29;20;48;1;3;1;1;1;;0;28;23;23;23;23;23;24;21;24;28;22;23;22;29;27;23;23;23;27;27;24;23;28;24;24;23;26;25;24;24;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/06/1996;01/01/1900 17:00:00;0;1;33;20;51;28;4;1;1;1;;0;27;25;23;20;24;29;29;21;20;26;26;24;26;24;26;27;22;27;20;27;24;24;28;27;26;28;32;30;28;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1996;01/01/1900 07:00:00;0;1;33;20;51;28;4;1;1;1;;0;25;26;24;22;22;24;26;24;23;25;23;26;28;28;27;28;20;24;22;26;28;26;22;25;29;26;30;33;33;28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1996;;1;1;33;20;51;28;4;1;1;1;;0;26;26;24;21;23;27;28;23;22;26;25;25;27;26;27;28;21;26;21;27;26;25;25;26;28;27;31;32;31;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/05/1996;01/01/1900 07:00:00;0;1;31;22;52;3;12;1;1;1;;0;29;28;30;27;25;27;27;28;24;27;27;22;25;29;27;29;29;25;27;24;27;26;24;22;25;27;23;27;24;23;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1996;01/01/1900 17:00:00;0;1;31;22;52;3;12;1;1;1;;0;27;26;31;23;28;27;25;28;30;29;24;25;24;26;29;29;23;23;26;23;24;28;25;24;24;25;25;29;27;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1996;;1;1;31;22;52;3;12;1;1;1;;0;28;27;31;25;27;27;26;28;27;28;26;24;25;28;28;29;26;24;27;24;26;27;25;23;25;26;24;28;26;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/04/1996;01/01/1900 07:00:00;0;1;32;22;52;19;9;1;1;1;;0;27;26;24;27;26;27;26;26;23;23;25;23;22;24;27;24;29;27;32;32;29;30;29;28;28;29;27;29;28;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1996;01/01/1900 17:00:00;0;1;32;22;52;19;9;1;1;1;;0;26;24;26;25;25;26;25;24;22;24;24;24;23;23;26;26;23;26;27;26;27;28;30;27;26;28;26;26;27;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1996;;1;1;32;22;52;19;9;1;1;1;;0;27;25;25;26;26;27;26;25;23;24;25;24;23;24;27;25;26;27;30;29;28;29;30;28;27;29;27;28;28;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/03/1996;01/01/1900 07:00:00;0;1;30;21;51;9;27;1;1;1;;0;26;27;29;27;26;28;29;29;30;27;28;27;28;29;27;27;22;24;23;24;23;23;22;23;24;27;24;21;22;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1996;01/01/1900 17:00:00;0;1;30;21;51;9;27;1;1;1;;0;24;23;25;28;27;27;28;25;27;26;24;24;26;27;25;29;25;23;22;23;24;22;23;25;26;23;21;24;25;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1996;;1;1;30;21;51;9;27;1;1;1;;0;25;25;27;28;27;28;29;27;29;27;26;26;27;28;26;28;24;24;23;24;24;23;23;24;25;25;23;23;24;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/02/1996;01/01/1900 07:00:00;0;1;29;21;49;16;4;1;1;1;;0;26;25;22;21;22;25;26;25;24;25;25;24;25;24;27;25;28;25;27;22;22;28;26;22;24;28;26;27;27;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60472000;1;01/02/1996;01/01/1900 17:00:00;0;1;29;21;49;16;4;1;1;1;;0;24;24;27;25;25;24;25;23;22;23;22;22;25;25;25;29;27;24;25;22;25;24;27;26;25;23;25;24;25;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60472000;1;01/02/1996;;1;1;29;21;49;16;4;1;1;1;;0;25;25;25;23;24;25;26;24;23;24;24;23;25;25;26;27;28;25;26;22;24;26;27;24;25;26;26;26;26;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60472000;1;01/01/1996;01/01/1900 07:00:00;0;1;29;22;52;1;17;1;1;1;;0;29;26;27;24;26;27;24;26;26;27;29;27;28;26;27;28;25;25;26;24;25;27;26;28;26;24;25;27;25;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1996;01/01/1900 17:00:00;0;1;29;22;52;1;17;1;1;1;;0;28;27;28;25;27;28;29;28;24;26;27;26;27;28;26;25;22;24;25;27;26;29;27;26;24;25;27;28;25;27;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1996;;1;1;29;22;52;1;17;1;1;1;;0;29;27;28;25;27;28;27;27;25;27;28;27;28;27;27;27;24;25;26;26;26;28;27;27;25;25;26;28;25;26;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1995;01/01/1900 17:00:00;0;1;29;24;54;1;7;1;1;1;56;1;26;28;28;27;28;25;24;27;25;27;29;29;27;26;28;29;27;28;28;24;25;26;27;25;24;25;24;24;28;24;29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1995;01/01/1900 07:00:00;0;1;29;24;54;1;7;1;1;1;56;1;29;28;27;26;27;27;27;28;27;26;27;27;29;28;25;27;28;29;27;28;25;28;28;24;25;27;27;26;26;27;28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1995;;1;1;29;24;54;1;7;1;1;1;;0;27;28;27;26;27;26;25;27;26;26;28;28;28;27;26;28;27;28;27;26;25;27;27;24;24;26;25;25;27;25;28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/11/1995;01/01/1900 07:00:00;0;1;39;23;54;19;7;1;1;1;56;1;27;28;27;29;27;26;26;26;25;24;27;26;27;26;27;34;35;36;39;36;29;27;25;28;27;28;27;29;27;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1995;01/01/1900 17:00:00;0;1;39;23;54;19;7;1;1;1;56;1;25;26;24;27;25;26;23;23;23;24;23;24;26;24;28;32;28;26;27;26;25;26;27;27;26;27;25;27;26;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1995;;1;1;39;23;54;19;7;1;1;1;;0;26;27;25;28;26;26;24;24;24;24;25;25;26;25;27;33;31;31;33;31;27;26;26;27;26;27;26;28;26;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/10/1995;01/01/1900 07:00:00;0;1;31;21;52;7;27;1;1;1;56;1;28;24;26;25;23;28;28;30;26;27;26;27;27;29;25;27;27;26;25;27;28;29;27;26;29;27;26;27;28;25;27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1995;01/01/1900 17:00:00;0;1;31;21;52;7;27;1;1;1;56;1;27;23;24;29;23;27;31;28;29;28;24;26;26;27;27;26;25;24;25;24;26;25;26;24;23;24;21;24;23;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1995;;1;1;31;21;52;7;27;1;1;1;;0;27;23;25;27;23;27;29;29;27;27;25;26;26;28;26;26;26;25;25;25;27;27;26;25;26;25;23;25;25;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/09/1995;01/01/1900 17:00:00;0;1;27;20;48;21;3;1;1;1;56;1;24;23;20;20;22;23;21;20;20;24;22;23;21;21;20;22;22;23;23;24;24;23;23;24;23;23;24;22;24;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1995;01/01/1900 07:00:00;0;1;27;20;48;21;3;1;1;1;56;1;26;26;25;24;24;25;25;25;24;26;25;25;23;24;23;23;23;24;23;26;27;27;27;26;26;27;27;23;26;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/09/1995;;1;1;27;20;48;21;3;1;1;1;;0;25;24;22;22;23;24;23;22;22;25;23;24;22;22;21;22;22;23;23;25;25;25;25;25;24;25;25;22;25;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/08/1995;01/01/1900 07:00:00;0;1;27;12;47;3;14;1;1;1;56;1;26;26;27;26;25;25;25;25;25;25;25;24;24;25;26;26;25;25;25;25;24;25;24;25;25;26;25;25;25;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1995;01/01/1900 17:00:00;0;1;27;12;47;3;14;1;1;1;56;1;24;25;26;24;23;23;24;23;22;23;22;18;21;12;21;18;23;22;19;22;22;22;22;22;23;23;22;24;19;20;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/08/1995;;1;1;27;12;47;3;14;1;1;1;;0;25;25;26;25;24;24;24;24;23;24;23;21;22;18;23;22;24;23;22;23;23;23;23;23;24;24;23;24;22;22;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1995;01/01/1900 17:00:00;0;1;28;23;51;1;1;1;1;1;56;1;24;28;26;24;25;24;24;26;28;24;25;27;23;24;24;23;24;26;25;23;23;26;23;24;24;25;23;24;25;23;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1995;01/01/1900 07:00:00;0;1;28;23;51;1;1;1;1;1;56;1;26;26;27;25;27;26;28;25;27;25;27;27;26;27;25;26;27;27;27;26;26;27;25;26;26;26;26;26;26;25;26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1995;;1;1;28;23;51;1;1;1;1;1;;0;25;27;26;24;26;25;26;25;27;24;26;27;24;25;24;24;25;26;26;24;24;26;24;25;25;25;24;25;25;24;25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/06/1995;01/01/1900 17:00:00;0;1;32;22;52;1;1;1;1;1;56;1;30;30;29;29;30;28;28;25;23;27;26;24;25;27;28;22;24;25;26;26;23;23;23;24;24;23;24;23;23;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1995;01/01/1900 07:00:00;0;1;32;22;52;1;1;1;1;1;56;1;32;29;30;28;28;31;29;29;24;26;28;25;26;29;29;29;28;26;27;28;24;25;24;25;25;24;25;25;25;24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1995;;1;1;32;22;52;1;1;1;1;1;;0;31;29;29;28;29;29;28;27;23;26;27;24;25;28;28;25;26;25;26;27;23;24;23;24;24;23;24;24;24;23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/05/1995;01/01/1900 07:00:00;0;1;43;22;61;12;12;1;1;1;56;1;31;30;29;28;30;28;27;29;30;26;30;43;33;32;32;31;31;32;30;32;31;29;31;30;34;29;33;32;30;32;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1995;01/01/1900 17:00:00;0;1;43;22;61;12;12;1;1;1;56;1;22;29;28;29;31;30;30;28;26;25;29;32;30;32;30;30;30;34;32;30;30;30;33;32;31;30;36;34;34;31;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1995;;1;1;43;22;61;12;12;1;1;1;;0;26;29;28;28;30;29;28;28;28;25;29;37;31;32;31;30;30;33;31;31;30;29;32;31;32;29;34;33;32;31;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/04/1995;01/01/1900 07:00:00;0;1;38;24;63;23;23;1;1;1;56;1;33;32;28;24;33;32;32;33;33;33;30;33;32;34;32;30;33;34;32;30;33;35;38;35;33;34;33;33;32;32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1995;01/01/1900 17:00:00;0;1;38;24;63;23;23;1;1;1;56;1;31;33;27;28;30;33;30;29;32;32;29;30;28;33;30;31;28;30;29;28;31;32;36;30;33;33;32;28;28;30;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1995;;1;1;38;24;63;23;23;1;1;1;;0;32;32;27;26;31;32;31;31;32;32;29;31;30;33;31;30;30;32;30;29;32;33;37;32;33;33;32;30;30;31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/03/1995;01/01/1900 07:00:00;0;1;50;23;56;29;29;1;1;1;56;1;28;29;28;28;28;24;29;29;29;28;27;28;28;25;28;29;26;29;27;27;29;28;27;29;29;27;30;30;50;30;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1995;01/01/1900 17:00:00;0;1;50;23;56;29;29;1;1;1;56;1;26;26;24;25;24;28;23;25;25;24;26;26;24;28;26;24;27;28;26;25;28;26;29;26;26;26;28;29;29;34;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1995;;1;1;50;23;56;29;29;1;1;1;;0;27;27;26;26;26;26;26;27;27;26;26;27;26;26;27;26;26;28;26;26;28;27;28;27;27;26;29;29;39;32;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/02/1995;01/01/1900 07:00:00;0;1;53;20;64;1;1;1;1;1;56;1;36;34;39;36;36;34;37;31;31;32;33;32;31;31;31;32;31;33;32;37;37;25;30;32;24;27;29;29;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1995;01/01/1900 17:00:00;0;1;53;20;64;1;1;1;1;1;56;1;35;53;36;36;36;34;36;32;30;34;32;35;35;31;30;29;30;31;29;31;31;20;27;23;22;26;28;27;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/02/1995;;1;1;53;20;64;1;1;1;1;1;;0;35;43;37;36;36;34;36;31;30;33;32;33;33;31;30;30;30;32;30;34;34;22;28;27;23;26;28;28;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60472000;1;01/01/1995;01/01/1900 07:00:00;0;1;45;27;67;5;5;1;1;1;56;1;36;34;35;36;40;40;38;36;35;34;33;32;32;32;31;30;29;29;29;31;31;32;32;36;36;34;34;33;34;34;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1995;01/01/1900 17:00:00;0;1;45;27;67;5;5;1;1;1;56;1;35;35;35;35;45;38;35;36;34;33;34;32;32;28;30;28;28;27;37;31;31;32;34;34;33;34;34;35;33;43;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/01/1995;;1;1;45;27;67;5;5;1;1;1;;0;35;34;35;35;42;39;36;36;34;33;33;32;32;30;30;29;28;28;33;31;31;32;33;35;34;34;34;34;33;38;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1994;01/01/1900 17:00:00;0;1;40;31;70;1;1;1;1;1;62;1;39;35;32;35;36;32;34;39;33;35;35;33;33;32;32;32;32;37;36;35;35;36;36;35;35;35;34;33;33;31;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1994;01/01/1900 07:00:00;0;1;40;31;70;1;1;1;1;1;62;1;40;39;35;33;35;38;31;40;37;37;37;35;35;34;34;34;34;35;36;36;35;36;37;37;36;36;35;33;34;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/12/1994;;1;1;40;31;70;1;1;1;1;1;;0;39;37;33;34;35;35;32;39;35;36;36;34;34;33;33;33;33;36;36;35;35;36;36;36;35;35;34;33;33;32;32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/11/1994;01/01/1900 07:00:00;0;1;50;26;63;26;26;1;1;1;62;1;29;29;29;29;28;29;28;28;28;29;30;30;29;30;30;30;30;30;30;30;31;32;48;36;44;39;37;40;37;37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1994;01/01/1900 17:00:00;0;1;50;26;63;26;26;1;1;1;62;1;26;27;28;27;27;27;27;27;27;28;28;28;29;29;30;31;30;29;29;32;30;30;38;36;40;50;37;38;37;37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/11/1994;;1;1;50;26;63;26;26;1;1;1;;0;27;28;28;28;27;28;27;27;27;28;29;29;29;29;30;30;30;29;29;31;30;31;43;36;42;44;37;39;37;37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/10/1994;01/01/1900 07:00:00;0;1;32;22;53;27;27;1;1;1;62;1;27;26;27;27;27;27;27;28;27;27;27;27;27;27;27;27;27;26;28;29;29;28;28;26;26;27;32;29;28;32;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/10/1994;01/01/1900 17:00:00;0;1;32;22;53;27;27;1;1;1;62;1;26;23;24;23;24;22;27;24;27;23;24;25;23;24;25;24;25;25;26;26;26;26;26;23;24;22;30;27;32;30;29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
